#HMM - Genes
#command line: python3 ../../src/transit.py
#summary of gene calls: ES=650, GD=154, NE=3099, GA=81, N/A=6
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv3409c	choD	PROBABLE CHOLESTEROL OXIDASE PRECURSOR CHOD (CHOLESTEROL-O2 OXIDOREDUCTASE) 	22	0	0	22	0	0.7727	1395.18	NE
Rv3410c	guaB3	inositol-5-monophosphate dehydrogenase 	14	0	0	14	0	0.2857	99.00	NE
Rv3411c	guaB2	inositol-5-monophosphate dehydrogenase 	16	14	0	2	0	0.0625	54.00	ES
Rv3412	-	hypothetical protein Rv3412 	9	0	0	9	0	0.7778	640.43	NE
Rv3413c	-	HYPOTHETICAL ALANINE AND PROLINE RICH PROTEIN 	7	0	0	7	0	0.7143	972.00	NE
Rv3414c	sigD	RNA polymerase sigma factor SigD 	10	0	0	10	0	0.7000	1028.14	NE
Rv3415c	-	hypothetical protein Rv3415c 	11	0	0	11	0	0.4545	741.00	NE
Rv3416	whiB3	TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB3 	5	0	0	5	0	0.6000	310.33	NE
Rv3417c	groEL	chaperonin GroEL 	16	0	0	16	0	0.4375	260.14	NE
Rv3418c	groES	co-chaperonin GroES 	5	5	0	0	0	0.0000	0.00	ES
Rv3419c	gcp	O-sialoglycoprotein endopeptidase 	12	12	0	0	0	0.0000	0.00	ES
Rv3420c	rimI	PROBABLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMI (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S18) 	11	0	0	11	0	0.4545	274.60	NE
Rv3421c	-	hypothetical protein Rv3421c 	12	12	0	0	0	0.0000	0.00	ES
Rv3422c	-	hypothetical protein Rv3422c 	6	6	0	0	0	0.0000	0.00	ES
Rv3423c	alr	alanine racemase 	21	21	0	0	0	0.0000	0.00	ES
Rv3424c	-	hypothetical protein Rv3424c 	10	0	0	10	0	0.7000	301.29	NE
Rv3425	PPE57	PPE FAMILY PROTEIN 	23	0	0	23	0	0.6522	562.13	NE
Rv3426	PPE58	PPE FAMILY PROTEIN 	25	0	0	25	0	0.4000	262.50	NE
Rv3427c	-	POSSIBLE TRANSPOSASE 	12	0	0	12	0	0.7500	334.56	NE
Rv3428c	-	POSSIBLE TRANSPOSASE 	17	0	0	17	0	0.4706	201.00	NE
Rv3429	PPE59	PPE FAMILY PROTEIN 	30	0	0	30	0	0.5667	197.47	NE
Rv3430c	-	POSSIBLE TRANSPOSASE 	24	0	0	24	0	0.6667	569.38	NE
Rv3431c	-	POSSIBLE TRANSPOSASE (FRAGMENT) 	9	0	0	9	0	0.6667	541.50	NE
Rv3432c	gadB	PROBABLE GLUTAMATE DECARBOXYLASE GADB 	23	0	0	23	0	0.8261	789.74	NE
Rv3433c	-	hypothetical protein Rv3433c 	10	0	0	10	0	0.5000	570.40	NE
Rv3434c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	11	0	0	11	0	0.9091	534.30	NE
Rv3435c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	13	0	0	13	0	0.9231	1442.58	NE
Rv3436c	glmS	D-fructose-6-phosphate amidotransferase 	31	31	0	0	0	0.0000	0.00	ES
Rv3437	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	10	0	0	10	0	0.7000	946.57	NE
Rv3438	-	hypothetical protein Rv3438 	13	0	0	13	0	0.8462	443.55	NE
Rv3439c	-	CONSERVED HYPOTHETICAL ALANINE AND PROLINE RICH PROTEIN 	10	0	0	10	0	1.0000	1070.80	NE
Rv3440c	-	hypothetical protein Rv3440c 	8	0	0	8	0	0.7500	1237.00	NE
Rv3441c	mrsA	PROBABLE PHOSPHO-SUGAR MUTASE / MRSA PROTEIN HOMOLOG 	15	15	0	0	0	0.0000	0.00	ES
Rv3442c	rpsI	30S ribosomal protein S9 	7	7	0	0	0	0.0000	0.00	ES
Rv3443c	rplM	50S ribosomal protein L13 	7	7	0	0	0	0.0000	0.00	ES
Rv3444c	esxT	PUTATIVE ESAT-6 LIKE PROTEIN ESXT 	5	0	0	5	0	1.0000	399.20	NE
Rv3445c	esxU	ESAT-6 LIKE PROTEIN ESXU 	5	0	0	5	0	1.0000	1200.80	NE
Rv3446c	-	HYPOTHETICAL ALANINE AND VALINE RICH PROTEIN 	15	0	0	15	0	0.7333	271.18	NE
Rv3447c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	46	0	0	46	0	0.4130	518.68	NE
Rv3448	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	26	0	0	26	0	0.5385	382.50	NE
Rv3449	mycP4	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP4 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-4) 	21	0	0	21	0	0.6667	659.36	NE
Rv3450c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	16	0	0	16	0	0.8750	1001.07	NE
Rv3451	cut3	PROBABLE CUTINASE PRECURSOR CUT3 	15	0	0	15	0	0.8000	1097.92	NE
Rv3452	cut4	PROBABLE CUTINASE PRECURSOR CUT4 	8	0	0	8	0	0.7500	400.00	NE
Rv3453	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	12	0	0	12	0	0.8333	1993.60	NE
Rv3454	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	28	1	0	27	0	0.5714	335.56	NE
Rv3455c	truA	tRNA pseudouridine synthase A 	13	13	0	0	0	0.0000	0.00	ES
Rv3456c	rplQ	50S ribosomal protein L17 	9	9	0	0	0	0.0000	0.00	ES
Rv3457c	rpoA	DNA-directed RNA polymerase subunit alpha 	14	0	14	0	0	0.0714	3.00	GD
Rv3458c	rpsD	30S ribosomal protein S4 	14	13	1	0	0	0.0714	11.00	ES
Rv3459c	rpsK	30S ribosomal protein S11 	3	3	0	0	0	0.0000	0.00	ES
Rv3460c	rpsM	30S ribosomal protein S13 	11	11	0	0	0	0.0000	0.00	ES
Rv3461c	rpmJ	50S ribosomal protein L36 	3	3	0	0	0	0.0000	0.00	ES
Rv3462c	infA	translation initiation factor IF-1 	6	6	0	0	0	0.0000	0.00	ES
Rv3463	-	hypothetical protein Rv3463 	18	0	0	18	0	0.6111	555.00	NE
Rv3464	rmlB	dTDP-GLUCOSE 4,6-DEHYDRATASE RMLB 	23	23	0	0	0	0.0000	0.00	ES
Rv3465	rmlC	dTDP-4-DEHYDRORHAMNOSE 3,5-EPIMERASE RMLC (dTDP-4-KETO-6-DEOXYGLUCOSE 3,5-EPIMERASE) (dTDP-L-RHAMNOSE SYNTHETASE) (THYMIDINE DIPHOSPHO-4-KETO-RHAMNOSE 3,5-EPIMERASE) 	9	8	0	1	0	0.1111	82.00	ES
Rv3466	-	hypothetical protein Rv3466 	10	0	0	10	0	0.6000	290.00	NE
Rv3467	-	hypothetical protein Rv3467 	14	0	0	14	0	0.9286	331.00	NE
Rv3468c	-	POSSIBLE DTDP-GLUCOSE 4,6-DEHYDRATASE 	18	0	0	18	0	0.3889	271.14	NE
Rv3469c	mhpE	4-hydroxy-2-ketovalerate aldolase 	12	0	0	12	0	0.5000	785.33	NE
Rv3470c	ilvB2	PROBABLE ACETOLACTATE SYNTHASE (LARGE SUBUNIT) ILVB2 (AHAS) (ACETOHYDROXY-ACID SYNTHASE LARGE SUBUNIT) (ALS) 	20	0	0	20	0	0.4500	489.56	NE
Rv3471c	-	hypothetical protein Rv3471c 	6	0	0	6	0	0.6667	747.00	NE
Rv3472	-	hypothetical protein Rv3472 	12	0	0	12	0	1.0000	450.83	NE
Rv3473c	bpoA	POSSIBLE PEROXIDASE BPOA (NON-HAEM PEROXIDASE) 	9	0	0	9	0	0.6667	1339.00	NE
Rv3474	-	POSSIBLE TRANSPOSASE FOR INSERTION ELEMENT IS6110 	5	0	0	5	0	1.0000	590.40	NE
Rv3475	-	POSSIBLE TRANSPOSASE FOR INSERTION ELEMENT IS6110 	26	0	0	26	0	0.9615	584.52	NE
Rv3476c	kgtP	PROBABLE DICARBOXYLIC ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN KGTP (DICARBOXYLATE TRANSPORTER) 	39	0	0	39	0	0.7949	680.32	NE
Rv3477	PE31	PE FAMILY PROTEIN 	6	0	0	6	0	0.6667	169.75	NE
Rv3478	PPE60	PE FAMILY PROTEIN 	19	0	0	19	0	0.5789	239.45	NE
Rv3479	-	POSSIBLE TRANSMEMBRANE PROTEIN 	39	0	0	39	0	0.7179	400.00	NE
Rv3480c	-	hypothetical protein Rv3480c 	30	0	0	30	0	0.6667	444.15	NE
Rv3481c	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	10	0	0	10	0	0.8000	506.62	NE
Rv3482c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	11	0	0	11	0	0.8182	1311.89	NE
Rv3483c	-	hypothetical protein Rv3483c 	11	0	0	11	0	0.8182	984.89	NE
Rv3484	cpsA	POSSIBLE CONSERVED PROTEIN CPSA 	28	0	0	28	0	0.7500	363.05	NE
Rv3485c	-	short chain dehydrogenase 	11	0	0	11	0	0.6364	1055.86	NE
Rv3486	-	hypothetical protein Rv3486 	6	0	0	6	0	1.0000	1112.00	NE
Rv3487c	lipF	PROBABLE ESTERASE/LIPASE LIPF 	15	0	0	15	0	0.8667	1264.23	NE
Rv3488	-	hypothetical protein Rv3488 	5	0	0	5	0	0.4000	444.50	NE
Rv3489	-	hypothetical protein Rv3489 	4	4	0	0	0	0.0000	0.00	ES
Rv3490	otsA	PROBABLE ALPHA, ALPHA-TREHALOSE-PHOSPHATE SYNTHASE 	31	30	0	1	0	0.0645	120.50	ES
Rv3491	-	hypothetical protein Rv3491 	12	0	4	8	0	0.5833	1012.86	NE
Rv3492c	-	CONSERVED HYPOTHETICAL MCE ASSOCIATED PROTEIN 	11	0	11	0	0	0.0909	13.00	GD
Rv3493c	-	CONSERVED HYPOTHETICAL MCE ASSOCIATED ALANINE AND VALINE RICH PROTEIN 	13	0	13	0	0	0.2308	7.33	GD
Rv3494c	mce4F	MCE-FAMILY PROTEIN MCE4F 	26	0	26	0	0	0.4231	12.00	GD
Rv3495c	lprN	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRN (MCE-FAMILY LIPOPROTEIN MCE4E) 	14	0	14	0	0	0.5000	75.14	GD
Rv3496c	mce4D	MCE-FAMILY PROTEIN MCE4D 	26	0	26	0	0	0.2692	69.71	GD
Rv3497c	mce4C	MCE-FAMILY PROTEIN MCE4C 	18	0	18	0	0	0.3333	28.83	GD
Rv3498c	mce4B	MCE-FAMILY PROTEIN MCE4B 	13	0	10	3	0	0.3846	44.20	GD
Rv3499c	mce4A	MCE-FAMILY PROTEIN MCE4A 	31	0	26	5	0	0.3548	83.73	GD
Rv3500c	yrbE4B	CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE4B 	23	0	21	2	0	0.3043	58.43	GD
Rv3501c	yrbE4A	CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE4A 	11	0	0	11	0	0.4545	49.00	NE
Rv3502c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	0	0	11	0	0.3636	12.00	NE
Rv3503c	fdxD	PROBABLE FERREDOXIN FDXD 	3	0	0	3	0	0.6667	16.50	NE
Rv3504	fadE26	PROBABLE ACYL-CoA DEHYDROGENASE FADE26 	20	0	0	20	0	0.8000	590.62	NE
Rv3505	fadE27	PROBABLE ACYL-CoA DEHYDROGENASE FADE27 	13	0	0	13	0	0.3077	254.00	NE
Rv3506	fadD17	acyl-CoA synthetase 	26	0	0	26	0	0.6923	637.39	NE
Rv3507	PE_PGRS53	PE-PGRS FAMILY PROTEIN 	41	0	0	41	0	0.4146	679.41	NE
Rv3508	PE_PGRS54	PE-PGRS FAMILY PROTEIN 	38	0	0	38	0	0.4474	405.41	NE
Rv3509c	ilvX	hypothetical protein Rv3509c 	23	0	0	23	0	0.7391	1903.88	NE
Rv3510c	-	hypothetical protein Rv3510c 	16	0	0	16	0	0.7500	874.00	NE
Rv3511	PE_PGRS55	PE-PGRS FAMILY PROTEIN 	24	0	0	24	0	0.7917	593.63	NE
Rv3512	PE_PGRS56	PE-PGRS FAMILY PROTEIN 	28	0	0	28	0	0.5000	178.36	NE
Rv3513c	fadD18	PROBABLE FATTY-ACID-CoA LIGASE FADD18 (FRAGMENT) (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) 	16	0	0	16	0	0.9375	954.20	NE
Rv3514	PE_PGRS57	PE-PGRS FAMILY PROTEIN 	33	0	0	33	0	0.6970	254.43	NE
Rv3515c	fadD19	acyl-CoA synthetase 	30	0	0	30	0	0.7000	390.76	NE
Rv3516	echA19	enoyl-CoA hydratase 	8	0	0	8	0	0.5000	131.00	NE
Rv3517	-	hypothetical protein Rv3517 	15	0	0	15	0	0.7333	360.09	NE
Rv3518c	cyp142	PROBABLE CYTOCHROME P450 MONOOXYGENASE 142 CYP142 	13	0	0	13	0	0.3077	810.50	NE
Rv3519	-	hypothetical protein Rv3519 	11	0	0	11	0	0.8182	424.22	NE
Rv3520c	-	POSSIBLE COENZYME F420-DEPENDENT OXIDOREDUCTASE 	16	0	0	16	0	0.8750	966.14	NE
Rv3521	-	hypothetical protein Rv3521 	16	0	0	16	0	0.8125	666.62	NE
Rv3522	ltp4	lipid-transfer protein 	19	0	0	19	0	0.6842	456.15	NE
Rv3523	ltp3	acetyl-CoA acetyltransferase 	19	0	0	19	0	0.7895	612.93	NE
Rv3524	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	21	0	0	21	0	0.8571	533.78	NE
Rv3525c	-	POSSIBLE SIDEROPHORE-BINDING PROTEIN 	9	0	0	9	0	0.6667	1287.17	NE
Rv3526	-	POSSIBLE OXIDOREDUCTASE 	22	19	0	3	0	0.0909	9.00	ES
Rv3527	-	hypothetical protein Rv3527 	7	0	0	7	0	0.2857	146.50	NE
Rv3528c	-	hypothetical protein Rv3528c 	37	19	0	18	0	0.1081	83.25	ES
Rv3529c	-	hypothetical protein Rv3529c 	26	0	0	26	0	0.5000	1853.00	NE
Rv3530c	-	short chain dehydrogenase 	18	0	0	18	0	0.3333	930.67	NE
Rv3531c	-	hypothetical protein Rv3531c 	24	0	0	24	0	0.5417	136.23	NE
Rv3532	PPE61	PPE FAMILY PROTEIN 	21	0	0	21	0	0.6667	1484.36	NE
Rv3533c	PPE62	PPE FAMILY PROTEIN 	20	0	0	20	0	0.6000	499.75	NE
Rv3534c	-	4-hydroxy-2-ketovalerate aldolase 	10	0	0	10	0	0.7000	299.29	NE
Rv3535c	-	acetaldehyde dehydrogenase 	12	0	0	12	0	0.8333	208.20	NE
Rv3536c	-	PROBABLE HYDRATASE 	9	0	1	8	0	0.6667	167.33	NE
Rv3537	-	3-ketosteroid-delta-1-dehydrogenase 	37	0	37	0	0	0.1351	35.20	GD
Rv3538	-	PROBABLE DEHYDROGENASE 	14	0	14	0	0	0.2143	113.67	GD
Rv3539	PPE63	PPE FAMILY PROTEIN 	31	0	3	28	0	0.6774	268.00	NE
Rv3540c	ltp2	lipid-transfer protein 	19	19	0	0	0	0.0000	0.00	ES
Rv3541c	-	hypothetical protein Rv3541c 	8	8	0	0	0	0.0000	0.00	ES
Rv3542c	-	hypothetical protein Rv3542c 	14	13	0	1	0	0.0714	131.00	ES
Rv3543c	fadE29	PROBABLE ACYL-CoA DEHYDROGENASE FADE29 	17	17	0	0	0	0.0000	0.00	ES
Rv3544c	fadE28	PROBABLE ACYL-CoA DEHYDROGENASE FADE28 	16	4	12	0	0	0.3125	5.40	GD
Rv3545c	cyp125	PROBABLE CYTOCHROME P450 125 CYP125 	25	0	11	14	0	0.2400	217.33	NE
Rv3546	fadA5	acetyl-CoA acetyltransferase 	6	0	0	6	0	0.3333	306.50	NE
Rv3547	-	hypothetical protein Rv3547 	12	0	0	12	0	0.8333	393.90	NE
Rv3548c	-	short chain dehydrogenase 	9	0	7	2	0	0.5556	621.60	GD
Rv3549c	-	short chain dehydrogenase 	11	0	11	0	0	0.2727	5.67	GD
Rv3550	echA20	enoyl-CoA hydratase 	6	0	6	0	0	0.1667	3.00	GD
Rv3551	-	POSSIBLE COA-TRANSFERASE (ALPHA SUBUNIT) 	16	0	16	0	0	0.2500	3.75	GD
Rv3552	-	POSSIBLE COA-TRANSFERASE (BETA SUBUNIT) 	10	0	10	0	0	0.0000	0.00	GD
Rv3553	-	POSSIBLE OXIDOREDUCTASE 	9	0	9	0	0	0.2222	4.00	GD
Rv3554	fdxB	POSSIBLE ELECTRON TRANSFER PROTEIN FDXB 	31	0	1	30	0	0.8065	763.56	NE
Rv3555c	-	hypothetical protein Rv3555c 	12	0	0	12	0	0.2500	434.67	NE
Rv3556c	fadA6	acetyl-CoA acetyltransferase 	17	14	0	3	0	0.1765	68.67	ES
Rv3557c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	16	0	0	16	0	0.6250	365.60	NE
Rv3558	PPE64	PPE FAMILY PROTEIN 	18	0	2	16	0	0.7778	355.79	NE
Rv3559c	-	short chain dehydrogenase 	8	0	8	0	0	0.0000	0.00	GD
Rv3560c	fadE30	PROBABLE ACYL-CoA DEHYDROGENASE FADE30 	13	0	13	0	0	0.2308	11.33	GD
Rv3561	fadD3	acyl-CoA synthetase 	15	0	15	0	0	0.3333	106.40	GD
Rv3562	fadE31	PROBABLE ACYL-CoA DEHYDROGENASE FADE31 	12	0	12	0	0	0.1667	6.00	GD
Rv3563	fadE32	PROBABLE ACYL-CoA DEHYDROGENASE FADE32 	11	0	5	6	0	0.2727	268.67	NE
Rv3564	fadE33	PROBABLE ACYL-CoA DEHYDROGENASE FADE33 	11	0	11	0	0	0.0000	0.00	GD
Rv3565	aspB	aspartate aminotransferase 	19	0	10	9	0	0.2632	469.00	GD
Rv3566c	nat	ARYLAMINE N-ACETYLTRANSFERASE NAT (ARYLAMINE ACETYLASE) 	16	0	0	16	0	0.5625	371.67	NE
Rv3566A	-	hypothetical protein Rv3566A 	3	0	0	3	0	0.3333	682.00	NE
Rv3567c	-	POSSIBLE OXIDOREDUCTASE 	9	0	8	1	0	0.2222	46.50	GD
Rv3568c	bphC	PROBABLE BIPHENYL-2,3-DIOL 1,2-DIOXYGENASE BPHC (23OHBP OXYGENASE) (2,3-DIHYDROXYBIPHENYL DIOXYGENASE) (2,3-DIHYDROXYBIPHENYL 1,2-DIOXYGENASE) (DHBD) 	16	0	16	0	0	0.1250	5.50	GD
Rv3569c	bphD	2-HYDROXY-6-OXO-6-PHENYLHEXA-2,4-DIENOATE HYDROLASE BPHD 	14	0	14	0	0	0.1429	4.50	GD
Rv3570c	-	POSSIBLE OXIDOREDUCTASE 	19	0	19	0	0	0.3158	39.00	GD
Rv3571	hmp	POSSIBLE HEMOGLOBINE-RELATED PROTEIN HMP 	13	0	12	1	0	0.1538	357.50	GD
Rv3572	-	hypothetical protein Rv3572 	9	0	0	9	0	0.7778	270.29	NE
Rv3573c	fadE34	PROBABLE ACYL-CoA DEHYDROGENASE FADE34 	24	0	0	24	0	0.4583	172.45	NE
Rv3574	-	TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	14	0	0	14	0	0.2857	187.75	NE
Rv3575c	-	TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LACI-FAMILY) 	19	0	0	19	0	0.4737	222.89	NE
Rv3576	lppH	POSSIBLE CONSERVED LIPOPROTEIN LPPH 	14	0	0	14	0	0.7143	638.50	NE
Rv3577	-	hypothetical protein Rv3577 	14	0	0	14	0	0.5000	189.14	NE
Rv3578	arsB2	POSSIBLE ARSENICAL PUMP INTEGRAL MEMBRANE PROTEIN ARSB2 	16	0	0	16	0	0.8750	832.71	NE
Rv3579c	-	POSSIBLE TRNA/RRNA METHYLTRANSFERASE 	12	12	0	0	0	0.0000	0.00	ES
Rv3580c	cysS	cysteinyl-tRNA synthetase 	28	28	0	0	0	0.0000	0.00	ES
Rv3581c	ispF	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase 	6	6	0	0	0	0.0000	0.00	ES
Rv3582c	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 	13	13	0	0	0	0.0000	0.00	ES
Rv3583c	-	POSSIBLE TRANSCRIPTION FACTOR 	8	0	8	0	0	0.1250	64.00	GD
Rv3584	lpqE	POSSIBLE CONSERVED LIPOPROTEIN LPQE 	7	0	0	7	0	0.7143	537.60	NE
Rv3585	radA	DNA repair protein RadA 	22	0	0	22	0	0.7273	1060.88	NE
Rv3586	-	hypothetical protein Rv3586 	15	0	0	15	0	0.5333	869.75	NE
Rv3587c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	15	14	0	1	0	0.0667	14.00	ES
Rv3588c	-	CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) 	8	8	0	0	0	0.0000	0.00	ES
Rv3589	mutY	PROBABLE ADENINE GLYCOSYLASE MUTY 	16	1	0	15	0	0.6250	1307.80	NE
Rv3590c	PE_PGRS58	PE-PGRS FAMILY PROTEIN 	22	0	0	22	0	0.6818	620.67	NE
Rv3591c	-	POSSIBLE HYDROLASE 	16	0	0	16	0	0.5625	720.89	NE
Rv3592	TB11.2	hypothetical protein Rv3592 	3	1	0	2	0	0.6667	1014.50	NE
Rv3593	lpqF	PROBABLE CONSERVED LIPOPROTEIN LPQF 	20	18	0	2	0	0.1000	1123.50	ES
Rv3594	-	hypothetical protein Rv3594 	16	0	0	16	0	0.8750	521.21	NE
Rv3595c	PE_PGRS59	PE-PGRS FAMILY PROTEIN 	15	0	0	15	0	0.6667	250.00	NE
Rv3596c	clpC1	PROBABLE ATP-DEPENDENT PROTEASE ATP-BINDING SUBUNIT CLPC1 	30	30	0	0	0	0.0000	0.00	ES
Rv3597c	lsr2	PROBABLE IRON-REGULATED LSR2 PROTEIN PRECURSOR 	5	0	5	0	0	0.0000	0.00	GD
Rv3598c	lysS	lysyl-tRNA synthetase 	31	31	0	0	0	0.0000	0.00	ES
Rv3599c	-	HYPOTHETICAL SHORT PROTEIN 	2	0	0	2	0	0.5000	870.00	NE
Rv3600c	-	pantothenate kinase 	13	0	0	13	0	0.6923	602.67	NE
Rv3601c	panD	aspartate alpha-decarboxylase 	10	10	0	0	0	0.0000	0.00	ES
Rv3602c	panC	pantoate--beta-alanine ligase 	13	13	0	0	0	0.0000	0.00	ES
Rv3603c	-	CONSERVED HYPOTHETICAL ALANINE AND LEUCINE RICH PROTEIN 	13	13	0	0	0	0.0000	0.00	ES
Rv3604c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN RICH IN ALANINE AND ARGININE AND PROLINE 	15	14	0	1	0	0.0667	63.00	ES
Rv3605c	-	PROBABLE CONSERVED SECRETED PROTEIN 	7	0	0	7	0	0.7143	726.80	NE
Rv3606c	folK	2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDI NE PYROPHOSPHOKINASE FOLK (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-PYROPHOSPHOKINASE) (HPPK) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN PYROPHOSPHOKINASE) (PPPK) (2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDINE DIPHOSPHOKINASE) (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-DIPHOSPHOKINASE) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN DIPHOSPHOKINASE) 	8	0	0	8	0	0.2500	380.50	NE
Rv3607c	folB	PROBABLE DIHYDRONEOPTERIN ALDOLASE FOLB (DHNA) 	7	0	0	7	0	0.2857	423.00	NE
Rv3608c	folP1	DIHYDROPTEROATE SYNTHASE 1 FOLP (DHPS 1) (DIHYDROPTEROATE PYROPHOSPHORYLASE 1) (DIHYDROPTEROATE DIPHOSPHORYLASE 1) 	9	8	0	1	0	0.1111	23.00	ES
Rv3609c	folE	GTP cyclohydrolase I 	12	12	0	0	0	0.0000	0.00	ES
Rv3610c	ftsH	MEMBRANE-BOUND PROTEASE FTSH (CELL DIVISION PROTEIN) 	34	20	0	14	0	0.1765	318.33	ES
Rv3611	-	HYPOTHETICAL ARGININE AND PROLINE RICH PROTEIN 	2	0	0	2	0	0.5000	583.00	NE
Rv3612c	-	hypothetical protein Rv3612c 	4	0	0	4	0	0.7500	1325.33	NE
Rv3613c	-	hypothetical protein Rv3613c 	1	0	0	1	0	1.0000	516.00	NE
Rv3614c	-	hypothetical protein Rv3614c 	8	0	0	8	0	0.6250	1140.40	NE
Rv3615c	-	hypothetical protein Rv3615c 	11	0	0	11	0	1.0000	292.91	NE
Rv3616c	-	CONSERVED HYPOTHETICAL ALANINE AND GLYCINE RICH PROTEIN 	19	0	0	19	0	0.7368	552.14	NE
Rv3617	ephA	PROBABLE EPOXIDE HYDROLASE EPHA (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) 	19	0	0	5	14	0.7895	4727.47	GA
Rv3618	-	POSSIBLE MONOOXYGENASE 	22	0	0	22	0	0.7273	824.19	NE
Rv3619c	esxV	PUTATIVE ESAT-6 LIKE PROTEIN ESXV (ESAT-6 LIKE PROTEIN 1) 	5	0	0	5	0	1.0000	744.00	NE
Rv3620c	esxW	PUTATIVE ESAT-6 LIKE PROTEIN ESXW (ESAT-6 LIKE PROTEIN 10) 	4	0	0	4	0	1.0000	599.75	NE
Rv3621c	PPE65	PPE FAMILY PROTEIN 	14	0	0	14	0	0.7857	614.45	NE
Rv3622c	PE32	PE FAMILY PROTEIN 	5	0	0	5	0	1.0000	615.40	NE
Rv3623	lpqG	PROBABLE CONSERVED LIPOPROTEIN LPQG 	7	0	0	7	0	0.8571	570.00	NE
Rv3624c	hpt	hypoxanthine-guanine phosphoribosyltransferase 	12	10	0	2	0	0.1667	629.50	ES
Rv3625c	mesJ	POSSIBLE CELL CYCLE PROTEIN MESJ 	9	9	0	0	0	0.0000	0.00	ES
Rv3626c	-	hypothetical protein Rv3626c 	12	3	0	9	0	0.5000	504.83	NE
Rv3627c	-	hypothetical protein Rv3627c 	14	14	0	0	0	0.0000	0.00	ES
Rv3628	ppa	inorganic pyrophosphatase 	10	0	0	10	0	0.1000	34.00	NE
Rv3629c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	17	0	0	17	0	0.8824	679.13	NE
Rv3630	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	25	0	0	25	0	0.6800	454.53	NE
Rv3631	-	POSSIBLE TRANSFERASE (POSSIBLY GLYCOSYLTRANSFERASE) 	6	0	0	6	0	0.3333	187.50	NE
Rv3632	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	8	0	0	8	0	0.8750	476.71	NE
Rv3633	-	hypothetical protein Rv3633 	18	1	0	17	0	0.6667	577.92	NE
Rv3634c	galE1	UDP-GLUCOSE 4-EPIMERASE GALE1 (GALACTOWALDENASE) (UDP-GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHATE GALACTOSE 4-EPIMERASE) (URIDINE DIPHOSPHO-GALACTOSE 4-EPIMERASE) 	20	20	0	0	0	0.0000	0.00	ES
Rv3635	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	26	25	0	1	0	0.0385	915.00	ES
Rv3636	-	POSSIBLE TRANSPOSASE 	6	0	0	6	0	1.0000	287.17	NE
